-0.73,0.26217339635671
0.03,0.53438862537648
0.2,-1.6460795203411
-0.62,1.1715233652208
0.35,-3.3166531250643
0.04,-0.19476375157771
0.6,-4.6538658725487
-0.67,0.53546832749824
0.7,-5.850535194349
-0.24,1.6784455434702
-0.7,1.503431127431
-0.29,1.8286636861787
-0.9,0.038939275924411
0.58,-3.9470646502722
-0.82,1.2701806722186
0.55,-3.8334224856183
-0.75,1.1912696687592
-0.64,0.89500693685893
-0.12,0.0095674316186551
-0.78,0.67441620090455
-0.16,0.92870981720502
0.52,-4.0196002716926
0.58,-4.0724555968697
0.29,-2.0325091384134
0.82,-8.1902872494983
0.77,-5.5876051986674
0.42,-2.8970283911212
-0.4,1.6355643656283
-0.81,0.35695493071981
0.07,-0.31476283073687
0.82,-7.2221932223006
-0.15,0.41212316533339
0.19,-1.6043163401736
0.52,-3.9617456727302
0.96,-8.5592070769343
-0.7,0.61086042836179
0,0.28095254687408
0.23,-1.1068219659862
0.67,-5.6792174070135
0.85,-8.0554723534506
-0.44,1.3436761642473
0.6,-5.1097675113519
-0.91,0.93747515083407
0.5,-3.6130981900891
-0.63,0.55825368021689
-0.32,0.95220995713585
0.19,-1.5688033109261
-0.75,1.0821922486106
-0.27,0.36736942205511
-0.55,1.885127437523
0.51,-4.3495256739992
0.48,-3.9718205504358
-0.43,1.2980496386059
0.07,-0.80062729559037
0.22,-0.9019453308992
0.72,-5.454664897556
-0.47,1.924528163424
0.77,-6.7670396680458
0.51,-3.776827200598
-0.07,0.27966914963093
0.85,-8.0678314481306
-0.94,0.59359616444279
0.13,-1.1461157765489
0.42,-2.1113947097999
-0.91,0.78263370406358
-0.45,0.94309269496859
-0.38,0.74593708016373
-0.91,-0.16641440949389
-0.26,0.63702366552706
0.44,-3.4185628311863
-0.91,1.0388390692629
0.76,-7.4715468814267
-0.54,1.6723930847743
0.26,-2.1210927529442
-0.21,0.55258430168138
0.84,-7.4628788814886
0.79,-6.7027123642209
0.67,-4.9429744470008
-0.78,0.36718680843653
-0.21,0.92964944214168
-0.05,0.27058588135342
0.91,-8.781222954454
0.38,-2.5515036143625
-0.23,1.1343750830388
0.18,-1.108664373025
-0.91,-0.035754129142254
0.35,-2.5385478134565
0.9,-8.5488240025076
0.37,-2.9143839980387
0.78,-7.2803033972026
0.34,-3.9367859123507
-0.2,1.0843206927583
0.52,-4.6354468921787
-0.96,0.15428024475076
0.55,-4.2419560720891
-0.95,-0.10503763434014
-0.82,-0.089799610043398
-0.94,0.1188477594509
0.97,-9.8669944649096
0.7,-6.0851790212555
0.03,0.11410259553732
-0.58,1.3486863001224
0.64,-4.9162548104377
-0.81,0.26182916818697
0.47,-3.1927594743233
0.17,-0.3934642472129
0.59,-5.213879886171
0.93,-9.8533629240794
-0.58,1.6785376648864
-0.16,0.65226338274214
-0.19,0.57333787600054
-0.54,0.52910337095852
-0.15,0.62075048545715
-0.44,1.5778171685717
0.36,-2.8533235592151
0.97,-9.5280333586646
-0.97,-0.96317687238062
-0.23,1.6482056251469
-0.31,1.3691817589623
-0.33,1.5191009783247
-0.06,1.1099809395129
-0.04,-0.34197841762015
0.8,-6.5130802339945
0.63,-5.0381128122733
-0.15,0.72481208350664
-0.81,1.3286254296484
0.35,-2.5033218613041
-0.35,0.79659864405746
0.17,-1.0205766881732
0.01,0.14410204027602
0.47,-3.9347263106351
-0.09,-0.5114437717779
0.36,-1.9171657627776
0.17,-1.9444797003914
-0.34,1.73366681324
-0.79,0.092337865966268
0.68,-5.8945490273901
-0.87,0.099391182792999
-0.95,0.6696232191427
0.71,-5.853269733034
